,항공사,편명,출발지,도착지,요일,출발시간,도착시간,운행기간,?,시간,날짜
191,아시아나항공,OZ8906,제주,서울/김포,월 화 수 목 금 토 일,08:20,09:30,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-17
192,아시아나항공,OZ8906,제주,서울/김포,월 화 수 목 금 토 일,08:20,09:30,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-25
193,아시아나항공,OZ8906,제주,서울/김포,월 화 수 목 금 토 일,08:20,09:30,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-18
194,아시아나항공,OZ8906,제주,서울/김포,월 화 수 목 금 토 일,08:20,09:30,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-26
195,아시아나항공,OZ8906,제주,서울/김포,월 화 수 목 금 토 일,08:20,09:30,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-19
196,아시아나항공,OZ8906,제주,서울/김포,월 화 수 목 금 토 일,08:20,09:30,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-20
197,제주항공,7C602,제주,광주,월 화 수 목 금 토 일,08:20,09:10,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-21
198,제주항공,7C602,제주,광주,월 화 수 목 금 토 일,08:20,09:10,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-22
199,제주항공,7C602,제주,광주,월 화 수 목 금 토 일,08:20,09:10,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-15
200,제주항공,7C602,제주,광주,월 화 수 목 금 토 일,08:20,09:10,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-23
201,제주항공,7C602,제주,광주,월 화 수 목 금 토 일,08:20,09:10,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-16
202,제주항공,7C602,제주,광주,월 화 수 목 금 토 일,08:20,09:10,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-24
203,제주항공,7C602,제주,광주,월 화 수 목 금 토 일,08:20,09:10,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-17
204,제주항공,7C602,제주,광주,월 화 수 목 금 토 일,08:20,09:10,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-25
205,제주항공,7C602,제주,광주,월 화 수 목 금 토 일,08:20,09:10,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-18
206,제주항공,7C602,제주,광주,월 화 수 목 금 토 일,08:20,09:10,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-26
207,제주항공,7C602,제주,광주,월 화 수 목 금 토 일,08:20,09:10,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-19
208,제주항공,7C602,제주,광주,월 화 수 목 금 토 일,08:20,09:10,2019-03-31 ~ 2019-10-26,08:20,08시,2019-10-20
209,티웨이항공,TW802,제주,대구,월 화   목 금 토 일,08:25,09:25,2019-03-31 ~ 2019-10-26,08:25,08시,2019-10-21
210,티웨이항공,TW802,제주,대구,월 화   목 금 토 일,08:25,09:25,2019-03-31 ~ 2019-10-26,08:25,08시,2019-10-22
211,티웨이항공,TW802,제주,대구,월 화   목 금 토 일,08:25,09:25,2019-03-31 ~ 2019-10-26,08:25,08시,2019-10-15
212,티웨이항공,TW802,제주,대구,월 화   목 금 토 일,08:25,09:25,2019-03-31 ~ 2019-10-26,08:25,08시,2019-10-24
213,티웨이항공,TW802,제주,대구,월 화   목 금 토 일,08:25,09:25,2019-03-31 ~ 2019-10-26,08:25,08시,2019-10-17
214,티웨이항공,TW802,제주,대구,월 화   목 금 토 일,08:25,09:25,2019-03-31 ~ 2019-10-26,08:25,08시,2019-10-25
215,티웨이항공,TW802,제주,대구,월 화   목 금 토 일,08:25,09:25,2019-03-31 ~ 2019-10-26,08:25,08시,2019-10-18
216,티웨이항공,TW802,제주,대구,월 화   목 금 토 일,08:25,09:25,2019-03-31 ~ 2019-10-26,08:25,08시,2019-10-26
217,티웨이항공,TW802,제주,대구,월 화   목 금 토 일,08:25,09:25,2019-03-31 ~ 2019-10-26,08:25,08시,2019-10-19
218,티웨이항공,TW802,제주,대구,월 화   목 금 토 일,08:25,09:25,2019-03-31 ~ 2019-10-26,08:25,08시,2019-10-20
219,티웨이항공,TW704,제주,서울/김포,    수        ,08:25,09:35,2019-04-11 ~ 2019-10-26,08:25,08시,2019-10-23
220,티웨이항공,TW704,제주,서울/김포,    수        ,08:25,09:35,2019-04-11 ~ 2019-10-26,08:25,08시,2019-10-16
221,이스타항공,ZE204,제주,서울/김포,월 화 수 목 금 토 일,08:30,09:40,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-21
222,이스타항공,ZE204,제주,서울/김포,월 화 수 목 금 토 일,08:30,09:40,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-22
223,이스타항공,ZE204,제주,서울/김포,월 화 수 목 금 토 일,08:30,09:40,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-15
224,이스타항공,ZE204,제주,서울/김포,월 화 수 목 금 토 일,08:30,09:40,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-23
225,이스타항공,ZE204,제주,서울/김포,월 화 수 목 금 토 일,08:30,09:40,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-16
226,이스타항공,ZE204,제주,서울/김포,월 화 수 목 금 토 일,08:30,09:40,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-24
227,이스타항공,ZE204,제주,서울/김포,월 화 수 목 금 토 일,08:30,09:40,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-17
228,이스타항공,ZE204,제주,서울/김포,월 화 수 목 금 토 일,08:30,09:40,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-25
229,이스타항공,ZE204,제주,서울/김포,월 화 수 목 금 토 일,08:30,09:40,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-18
230,이스타항공,ZE204,제주,서울/김포,월 화 수 목 금 토 일,08:30,09:40,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-26
231,이스타항공,ZE204,제주,서울/김포,월 화 수 목 금 토 일,08:30,09:40,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-19
232,이스타항공,ZE204,제주,서울/김포,월 화 수 목 금 토 일,08:30,09:40,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-20
233,에어부산,BX8100,제주,부산/김해,월 화 수 목 금 토 일,08:30,09:30,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-21
234,에어부산,BX8100,제주,부산/김해,월 화 수 목 금 토 일,08:30,09:30,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-22
235,에어부산,BX8100,제주,부산/김해,월 화 수 목 금 토 일,08:30,09:30,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-15
236,에어부산,BX8100,제주,부산/김해,월 화 수 목 금 토 일,08:30,09:30,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-23
237,에어부산,BX8100,제주,부산/김해,월 화 수 목 금 토 일,08:30,09:30,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-16
238,에어부산,BX8100,제주,부산/김해,월 화 수 목 금 토 일,08:30,09:30,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-24
239,에어부산,BX8100,제주,부산/김해,월 화 수 목 금 토 일,08:30,09:30,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-17
240,에어부산,BX8100,제주,부산/김해,월 화 수 목 금 토 일,08:30,09:30,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-25
241,에어부산,BX8100,제주,부산/김해,월 화 수 목 금 토 일,08:30,09:30,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-18
242,에어부산,BX8100,제주,부산/김해,월 화 수 목 금 토 일,08:30,09:30,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-26
243,에어부산,BX8100,제주,부산/김해,월 화 수 목 금 토 일,08:30,09:30,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-19
244,에어부산,BX8100,제주,부산/김해,월 화 수 목 금 토 일,08:30,09:30,2019-03-31 ~ 2019-10-26,08:30,08시,2019-10-20
245,아시아나항공,OZ8140,제주,광주,월 화 수 목 금 토 일,08:35,09:25,2019-03-31 ~ 2019-10-26,08:35,08시,2019-10-21
246,아시아나항공,OZ8140,제주,광주,월 화 수 목 금 토 일,08:35,09:25,2019-03-31 ~ 2019-10-26,08:35,08시,2019-10-22
247,아시아나항공,OZ8140,제주,광주,월 화 수 목 금 토 일,08:35,09:25,2019-03-31 ~ 2019-10-26,08:35,08시,2019-10-15
248,아시아나항공,OZ8140,제주,광주,월 화 수 목 금 토 일,08:35,09:25,2019-03-31 ~ 2019-10-26,08:35,08시,2019-10-23
249,아시아나항공,OZ8140,제주,광주,월 화 수 목 금 토 일,08:35,09:25,2019-03-31 ~ 2019-10-26,08:35,08시,2019-10-16
250,아시아나항공,OZ8140,제주,광주,월 화 수 목 금 토 일,08:35,09:25,2019-03-31 ~ 2019-10-26,08:35,08시,2019-10-24
251,아시아나항공,OZ8140,제주,광주,월 화 수 목 금 토 일,08:35,09:25,2019-03-31 ~ 2019-10-26,08:35,08시,2019-10-17
252,아시아나항공,OZ8140,제주,광주,월 화 수 목 금 토 일,08:35,09:25,2019-03-31 ~ 2019-10-26,08:35,08시,2019-10-25
253,아시아나항공,OZ8140,제주,광주,월 화 수 목 금 토 일,08:35,09:25,2019-03-31 ~ 2019-10-26,08:35,08시,2019-10-18
254,아시아나항공,OZ8140,제주,광주,월 화 수 목 금 토 일,08:35,09:25,2019-03-31 ~ 2019-10-26,08:35,08시,2019-10-26
255,아시아나항공,OZ8140,제주,광주,월 화 수 목 금 토 일,08:35,09:25,2019-03-31 ~ 2019-10-26,08:35,08시,2019-10-19
256,아시아나항공,OZ8140,제주,광주,월 화 수 목 금 토 일,08:35,09:25,2019-03-31 ~ 2019-10-26,08:35,08시,2019-10-20
257,에어부산,BX8136,제주,부산/김해,월 화 수 목 금 토 일,08:40,09:40,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-21
258,에어부산,BX8136,제주,부산/김해,월 화 수 목 금 토 일,08:40,09:40,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-22
259,에어부산,BX8136,제주,부산/김해,월 화 수 목 금 토 일,08:40,09:40,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-15
260,에어부산,BX8136,제주,부산/김해,월 화 수 목 금 토 일,08:40,09:40,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-23
261,에어부산,BX8136,제주,부산/김해,월 화 수 목 금 토 일,08:40,09:40,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-16
262,에어부산,BX8136,제주,부산/김해,월 화 수 목 금 토 일,08:40,09:40,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-24
263,에어부산,BX8136,제주,부산/김해,월 화 수 목 금 토 일,08:40,09:40,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-17
264,에어부산,BX8136,제주,부산/김해,월 화 수 목 금 토 일,08:40,09:40,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-25
265,에어부산,BX8136,제주,부산/김해,월 화 수 목 금 토 일,08:40,09:40,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-18
266,에어부산,BX8136,제주,부산/김해,월 화 수 목 금 토 일,08:40,09:40,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-26
267,에어부산,BX8136,제주,부산/김해,월 화 수 목 금 토 일,08:40,09:40,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-19
268,에어부산,BX8136,제주,부산/김해,월 화 수 목 금 토 일,08:40,09:40,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-20
269,대한항공,KE1902,제주,광주,월 화 수 목 금 토 일,08:40,09:35,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-21
270,대한항공,KE1902,제주,광주,월 화 수 목 금 토 일,08:40,09:35,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-22
271,대한항공,KE1902,제주,광주,월 화 수 목 금 토 일,08:40,09:35,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-15
272,대한항공,KE1902,제주,광주,월 화 수 목 금 토 일,08:40,09:35,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-23
273,대한항공,KE1902,제주,광주,월 화 수 목 금 토 일,08:40,09:35,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-16
274,대한항공,KE1902,제주,광주,월 화 수 목 금 토 일,08:40,09:35,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-24
275,대한항공,KE1902,제주,광주,월 화 수 목 금 토 일,08:40,09:35,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-17
276,대한항공,KE1902,제주,광주,월 화 수 목 금 토 일,08:40,09:35,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-25
277,대한항공,KE1902,제주,광주,월 화 수 목 금 토 일,08:40,09:35,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-18
278,대한항공,KE1902,제주,광주,월 화 수 목 금 토 일,08:40,09:35,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-26
279,대한항공,KE1902,제주,광주,월 화 수 목 금 토 일,08:40,09:35,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-19
280,대한항공,KE1902,제주,광주,월 화 수 목 금 토 일,08:40,09:35,2019-03-31 ~ 2019-10-26,08:40,08시,2019-10-20
281,티웨이항공,TW706,제주,서울/김포,월 화 수 목 금 토 일,08:45,09:55,2019-04-01 ~ 2019-10-27,08:45,08시,2019-10-27
282,티웨이항공,TW706,제주,서울/김포,월 화 수 목 금 토 일,08:45,09:55,2019-04-01 ~ 2019-10-27,08:45,08시,2019-10-28
283,아시아나항공,OZ8912,제주,서울/김포,월 화 수 목 금 토 일,08:45,09:55,2019-03-31 ~ 2019-10-26,08:45,08시,2019-10-21
284,아시아나항공,OZ8912,제주,서울/김포,월 화 수 목 금 토 일,08:45,09:55,2019-03-31 ~ 2019-10-26,08:45,08시,2019-10-22
285,아시아나항공,OZ8912,제주,서울/김포,월 화 수 목 금 토 일,08:45,09:55,2019-03-31 ~ 2019-10-26,08:45,08시,2019-10-15
286,아시아나항공,OZ8912,제주,서울/김포,월 화 수 목 금 토 일,08:45,09:55,2019-03-31 ~ 2019-10-26,08:45,08시,2019-10-23
287,아시아나항공,OZ8912,제주,서울/김포,월 화 수 목 금 토 일,08:45,09:55,2019-03-31 ~ 2019-10-26,08:45,08시,2019-10-16
288,아시아나항공,OZ8912,제주,서울/김포,월 화 수 목 금 토 일,08:45,09:55,2019-03-31 ~ 2019-10-26,08:45,08시,2019-10-24
289,아시아나항공,OZ8912,제주,서울/김포,월 화 수 목 금 토 일,08:45,09:55,2019-03-31 ~ 2019-10-26,08:45,08시,2019-10-17
290,아시아나항공,OZ8912,제주,서울/김포,월 화 수 목 금 토 일,08:45,09:55,2019-03-31 ~ 2019-10-26,08:45,08시,2019-10-25
291,아시아나항공,OZ8912,제주,서울/김포,월 화 수 목 금 토 일,08:45,09:55,2019-03-31 ~ 2019-10-26,08:45,08시,2019-10-18
292,아시아나항공,OZ8912,제주,서울/김포,월 화 수 목 금 토 일,08:45,09:55,2019-03-31 ~ 2019-10-26,08:45,08시,2019-10-26
293,아시아나항공,OZ8912,제주,서울/김포,월 화 수 목 금 토 일,08:45,09:55,2019-03-31 ~ 2019-10-26,08:45,08시,2019-10-19
294,아시아나항공,OZ8912,제주,서울/김포,월 화 수 목 금 토 일,08:45,09:55,2019-03-31 ~ 2019-10-26,08:45,08시,2019-10-20
295,이스타항공,ZE206,제주,서울/김포,월 화 수 목 금 토 일,08:50,10:00,2019-03-31 ~ 2019-10-26,08:50,08시,2019-10-21
296,이스타항공,ZE206,제주,서울/김포,월 화 수 목 금 토 일,08:50,10:00,2019-03-31 ~ 2019-10-26,08:50,08시,2019-10-22
297,이스타항공,ZE206,제주,서울/김포,월 화 수 목 금 토 일,08:50,10:00,2019-03-31 ~ 2019-10-26,08:50,08시,2019-10-15
298,이스타항공,ZE206,제주,서울/김포,월 화 수 목 금 토 일,08:50,10:00,2019-03-31 ~ 2019-10-26,08:50,08시,2019-10-23
299,이스타항공,ZE206,제주,서울/김포,월 화 수 목 금 토 일,08:50,10:00,2019-03-31 ~ 2019-10-26,08:50,08시,2019-10-16
300,이스타항공,ZE206,제주,서울/김포,월 화 수 목 금 토 일,08:50,10:00,2019-03-31 ~ 2019-10-26,08:50,08시,2019-10-24
301,이스타항공,ZE206,제주,서울/김포,월 화 수 목 금 토 일,08:50,10:00,2019-03-31 ~ 2019-10-26,08:50,08시,2019-10-17
302,이스타항공,ZE206,제주,서울/김포,월 화 수 목 금 토 일,08:50,10:00,2019-03-31 ~ 2019-10-26,08:50,08시,2019-10-25
303,이스타항공,ZE206,제주,서울/김포,월 화 수 목 금 토 일,08:50,10:00,2019-03-31 ~ 2019-10-26,08:50,08시,2019-10-18
304,이스타항공,ZE206,제주,서울/김포,월 화 수 목 금 토 일,08:50,10:00,2019-03-31 ~ 2019-10-26,08:50,08시,2019-10-26
305,이스타항공,ZE206,제주,서울/김포,월 화 수 목 금 토 일,08:50,10:00,2019-03-31 ~ 2019-10-26,08:50,08시,2019-10-19
306,이스타항공,ZE206,제주,서울/김포,월 화 수 목 금 토 일,08:50,10:00,2019-03-31 ~ 2019-10-26,08:50,08시,2019-10-20
307,대한항공,KE1002,제주,부산/김해,월 화 수 목 금 토 일,09:00,10:00,2019-03-31 ~ 2019-10-26,09:00,09시,2019-10-21
308,대한항공,KE1002,제주,부산/김해,월 화 수 목 금 토 일,09:00,10:00,2019-03-31 ~ 2019-10-26,09:00,09시,2019-10-22
309,대한항공,KE1002,제주,부산/김해,월 화 수 목 금 토 일,09:00,10:00,2019-03-31 ~ 2019-10-26,09:00,09시,2019-10-15
310,대한항공,KE1002,제주,부산/김해,월 화 수 목 금 토 일,09:00,10:00,2019-03-31 ~ 2019-10-26,09:00,09시,2019-10-23
311,대한항공,KE1002,제주,부산/김해,월 화 수 목 금 토 일,09:00,10:00,2019-03-31 ~ 2019-10-26,09:00,09시,2019-10-16
312,대한항공,KE1002,제주,부산/김해,월 화 수 목 금 토 일,09:00,10:00,2019-03-31 ~ 2019-10-26,09:00,09시,2019-10-24
313,대한항공,KE1002,제주,부산/김해,월 화 수 목 금 토 일,09:00,10:00,2019-03-31 ~ 2019-10-26,09:00,09시,2019-10-17
314,대한항공,KE1002,제주,부산/김해,월 화 수 목 금 토 일,09:00,10:00,2019-03-31 ~ 2019-10-26,09:00,09시,2019-10-25
315,대한항공,KE1002,제주,부산/김해,월 화 수 목 금 토 일,09:00,10:00,2019-03-31 ~ 2019-10-26,09:00,09시,2019-10-18
316,대한항공,KE1002,제주,부산/김해,월 화 수 목 금 토 일,09:00,10:00,2019-03-31 ~ 2019-10-26,09:00,09시,2019-10-26
317,대한항공,KE1002,제주,부산/김해,월 화 수 목 금 토 일,09:00,10:00,2019-03-31 ~ 2019-10-26,09:00,09시,2019-10-19
318,대한항공,KE1002,제주,부산/김해,월 화 수 목 금 토 일,09:00,10:00,2019-03-31 ~ 2019-10-26,09:00,09시,2019-10-20
319,이스타항공,ZE252,제주,서울/김포,  화   목   토 일,09:05,10:15,2019-03-31 ~ 2019-10-26,09:05,09시,2019-10-22
320,이스타항공,ZE252,제주,서울/김포,  화   목   토 일,09:05,10:15,2019-03-31 ~ 2019-10-26,09:05,09시,2019-10-15
321,이스타항공,ZE252,제주,서울/김포,  화   목   토 일,09:05,10:15,2019-03-31 ~ 2019-10-26,09:05,09시,2019-10-24
322,이스타항공,ZE252,제주,서울/김포,  화   목   토 일,09:05,10:15,2019-03-31 ~ 2019-10-26,09:05,09시,2019-10-17
323,이스타항공,ZE252,제주,서울/김포,  화   목   토 일,09:05,10:15,2019-03-31 ~ 2019-10-26,09:05,09시,2019-10-26
324,이스타항공,ZE252,제주,서울/김포,  화   목   토 일,09:05,10:15,2019-03-31 ~ 2019-10-26,09:05,09시,2019-10-19
325,이스타항공,ZE252,제주,서울/김포,  화   목   토 일,09:05,10:15,2019-03-31 ~ 2019-10-26,09:05,09시,2019-10-20
326,에어부산,BX8106,제주,부산/김해,  화 수 목   토  ,09:10,10:10,2019-03-31 ~ 2019-10-26,09:10,09시,2019-10-22
327,에어부산,BX8106,제주,부산/김해,  화 수 목   토  ,09:10,10:10,2019-03-31 ~ 2019-10-26,09:10,09시,2019-10-15
328,에어부산,BX8106,제주,부산/김해,  화 수 목   토  ,09:10,10:10,2019-03-31 ~ 2019-10-26,09:10,09시,2019-10-23
329,에어부산,BX8106,제주,부산/김해,  화 수 목   토  ,09:10,10:10,2019-03-31 ~ 2019-10-26,09:10,09시,2019-10-16
330,에어부산,BX8106,제주,부산/김해,  화 수 목   토  ,09:10,10:10,2019-03-31 ~ 2019-10-26,09:10,09시,2019-10-24
331,에어부산,BX8106,제주,부산/김해,  화 수 목   토  ,09:10,10:10,2019-03-31 ~ 2019-10-26,09:10,09시,2019-10-17
332,에어부산,BX8106,제주,부산/김해,  화 수 목   토  ,09:10,10:10,2019-03-31 ~ 2019-10-26,09:10,09시,2019-10-26
333,에어부산,BX8106,제주,부산/김해,  화 수 목   토  ,09:10,10:10,2019-03-31 ~ 2019-10-26,09:10,09시,2019-10-19
334,이스타항공,ZE258,제주,서울/김포,    수        ,09:10,10:20,2019-03-31 ~ 2019-10-26,09:10,09시,2019-10-23
335,이스타항공,ZE258,제주,서울/김포,    수        ,09:10,10:20,2019-03-31 ~ 2019-10-26,09:10,09시,2019-10-16
336,대한항공,KE1208,제주,서울/김포,        금    ,09:10,10:20,2019-08-02 ~ 2019-10-25,09:10,09시,2019-10-25
337,대한항공,KE1208,제주,서울/김포,        금    ,09:10,10:20,2019-08-02 ~ 2019-10-25,09:10,09시,2019-10-18
338,대한항공,KE1208,제주,서울/김포,월 화 수 목   토 일,09:10,10:20,2019-07-29 ~ 2019-10-26,09:10,09시,2019-10-21
339,대한항공,KE1208,제주,서울/김포,월 화 수 목   토 일,09:10,10:20,2019-07-29 ~ 2019-10-26,09:10,09시,2019-10-22
340,대한항공,KE1208,제주,서울/김포,월 화 수 목   토 일,09:10,10:20,2019-07-29 ~ 2019-10-26,09:10,09시,2019-10-15
341,대한항공,KE1208,제주,서울/김포,월 화 수 목   토 일,09:10,10:20,2019-07-29 ~ 2019-10-26,09:10,09시,2019-10-23
342,대한항공,KE1208,제주,서울/김포,월 화 수 목   토 일,09:10,10:20,2019-07-29 ~ 2019-10-26,09:10,09시,2019-10-16
343,대한항공,KE1208,제주,서울/김포,월 화 수 목   토 일,09:10,10:20,2019-07-29 ~ 2019-10-26,09:10,09시,2019-10-24
344,대한항공,KE1208,제주,서울/김포,월 화 수 목   토 일,09:10,10:20,2019-07-29 ~ 2019-10-26,09:10,09시,2019-10-17
345,대한항공,KE1208,제주,서울/김포,월 화 수 목   토 일,09:10,10:20,2019-07-29 ~ 2019-10-26,09:10,09시,2019-10-26
346,대한항공,KE1208,제주,서울/김포,월 화 수 목   토 일,09:10,10:20,2019-07-29 ~ 2019-10-26,09:10,09시,2019-10-19
347,대한항공,KE1208,제주,서울/김포,월 화 수 목   토 일,09:10,10:20,2019-07-29 ~ 2019-10-26,09:10,09시,2019-10-20
348,대한항공,KE1804,제주,대구,월 화 수   금 토 일,09:15,10:20,2019-08-05 ~ 2019-10-26,09:15,09시,2019-10-21
